filename,otus,sequences,meanSeqLen,shortestSeq,longestSeq,pctMissingData,alignmentLen,shortSequencesRemoved,longBranchesRemoved,monophyliesMasked,nodesCollapsed,divergentOtusRemoved
OG0003482.iq.fa,37,45,414,100,609,0.33798367057153,626,0,3,6,0,0
OG0000177.iq.fa,35,141,261,99,755,0.8177591817759182,1434,1,18,0,0,22
OG0005130.iq.fa,30,47,297,100,841,0.7186828200028128,1059,0,4,3,0,3
OG0000756.iq.fa,44,122,267,99,2596,0.9006010522982486,2692,1,0,13,0,25
OG0005973.iq.fa,30,40,166,105,230,0.4609223300970874,309,0,0,0,0,7
OG0002420.iq.fa,28,74,122,99,263,0.7073359073359073,420,5,6,4,0,14
OG0007246.iq.fa,26,29,318,103,1089,0.7266263775328831,1164,0,0,1,0,2
OG0005299.iq.fa,34,35,160,105,1753,0.908499714774672,1753,0,2,0,0,0
OG0001765.iq.fa,32,50,196,106,269,0.4065861027190332,331,0,5,1,0,14
OG0004476.iq.fa,35,44,178,102,258,0.6310684161199626,485,0,2,1,0,4
OG0005264.iq.fa,29,39,208,106,377,0.5239101097224667,437,0,3,6,0,0
OG0001798.iq.fa,39,54,311,99,601,0.5043347487615003,628,1,3,4,0,2
OG0004126.iq.fa,27,27,342,187,464,0.31813486793566476,502,0,0,0,0,0
OG0005734.iq.fa,32,37,185,106,222,0.29400883773507347,263,0,2,0,0,4
OG0008483.iq.fa,23,24,164,103,204,0.2741519174041298,226,0,2,1,0,0
OG0006861.iq.fa,22,22,310,100,559,0.5691919191919191,720,0,2,0,0,0
OG0008017.iq.fa,25,30,258,104,428,0.47157464212678935,489,0,2,0,0,1
OG0005188.iq.fa,39,44,175,102,201,0.20925470925470926,222,0,0,0,0,5
OG0002498.iq.fa,28,52,376,100,2181,0.8529672475961538,2560,0,2,6,0,5
OG0002049.iq.fa,43,62,239,105,787,0.6961036837156057,789,0,2,0,0,11
OG0005559.iq.fa,34,36,140,102,162,0.22191528545119704,181,0,5,2,0,0
OG0001868.iq.fa,38,51,319,104,758,0.6785221130705803,994,0,2,2,0,5
OG0000123.iq.fa,49,232,273,100,408,0.4608413248996803,507,0,18,9,0,44
OG0001607.iq.fa,34,82,324,100,2043,0.8499014251112488,2165,0,5,9,0,13
OG0000545.iq.fa,47,128,264,100,426,0.44526326155462187,476,0,6,6,0,24
OG0001357.iq.fa,35,70,253,101,876,0.757511961722488,1045,0,6,7,0,10
OG0003049.iq.fa,39,55,361,108,609,0.43766638346077597,642,0,4,7,0,4
OG0008009.iq.fa,21,24,347,101,519,0.40437392795883365,583,0,2,1,0,0
OG0004559.iq.fa,36,39,105,99,117,0.31285381285381286,154,2,2,1,0,2
OG0004188.iq.fa,35,40,215,101,293,0.3510542168674699,332,0,2,1,0,2
OG0008559.iq.fa,24,30,280,102,641,0.6079143389199255,716,0,2,1,0,2
OG0003498.iq.fa,37,39,275,119,361,0.3101985733564681,399,0,3,1,0,0
OG0003764.iq.fa,40,47,325,99,447,0.3323596093477503,488,1,2,3,0,1
OG0001412.iq.fa,47,65,390,99,575,0.4557236348031327,717,1,2,3,0,9
OG0000963.iq.fa,31,94,161,99,537,0.7818215752146324,741,2,79,1,0,0
OG0003636.iq.fa,32,37,315,104,501,0.46364221364221364,588,0,2,0,0,0
OG0001081.iq.fa,39,76,399,101,1476,0.7724921277552856,1755,0,5,1,0,8
OG0001086.iq.fa,46,76,129,99,164,0.34157093240716,197,1,3,2,0,23
OG0002024.iq.fa,42,50,141,100,177,0.3019704433497537,203,0,2,0,0,6
OG0000693.iq.fa,44,84,429,100,1254,0.6808162760278573,1347,0,6,6,0,5
OG0003366.iq.fa,37,37,176,122,226,0.31458202388434947,258,0,4,0,0,0
OG0006147.iq.fa,26,45,220,100,649,0.6857594436541805,703,0,2,5,0,4
OG0002574.iq.fa,46,61,370,99,656,0.4685655149704824,697,2,2,7,0,4
OG0006088.iq.fa,26,41,282,102,1283,0.80391193071069,1439,0,3,3,0,3
OG0004231.iq.fa,27,44,180,100,234,0.6017721265518622,454,0,8,4,0,6
OG0006904.iq.fa,26,36,319,101,566,0.558317986494782,724,0,3,4,0,2
OG0002764.iq.fa,41,47,302,112,376,0.2923543448001591,428,0,2,2,0,2
OG0009102.iq.fa,22,24,179,108,220,0.20814977973568283,227,0,0,1,0,1
OG0004850.iq.fa,35,35,127,102,170,0.3384159881569208,193,0,0,0,0,0
OG0000015.iq.fa,47,337,296,99,856,0.8092327584234094,1556,5,49,47,0,41
OG0008710.iq.fa,21,21,184,106,557,0.7053239158502317,627,0,0,0,0,0
OG0003859.iq.fa,37,39,119,108,142,0.2456994482310938,158,0,0,2,0,0
OG0007255.iq.fa,26,29,241,113,351,0.39080459770114945,396,0,0,3,0,0
OG0005231.iq.fa,28,38,257,99,466,0.5341819221967964,552,1,3,4,0,3
OG0006447.iq.fa,24,34,261,103,553,0.5841736694677871,630,0,2,4,0,3
OG0000086.iq.fa,42,328,231,99,657,0.7477606889779452,919,7,223,18,0,17
OG0007705.iq.fa,23,28,127,100,227,0.7151606745147948,449,0,0,2,0,3
OG0008921.iq.fa,22,25,145,103,182,0.32592592592592595,216,0,0,0,0,3
OG0002837.iq.fa,40,47,295,100,458,0.4677784167145869,555,0,2,5,0,2
OG0000412.iq.fa,42,177,251,99,651,0.6948809719708189,824,3,16,9,0,35
OG0002074.iq.fa,45,56,269,104,349,0.3246061582527748,399,0,4,2,0,5
OG0003338.iq.fa,35,42,258,101,391,0.36597636597636596,407,0,2,2,0,4
OG0006586.iq.fa,23,38,320,100,1006,0.7468869334218828,1268,0,2,1,0,2
OG0003668.iq.fa,31,50,282,99,1273,0.8258641975308642,1620,1,2,3,0,7
OG0007394.iq.fa,21,21,270,102,470,0.5206911083017278,565,0,0,0,0,0
OG0005521.iq.fa,36,41,287,102,510,0.5796878905831518,683,0,2,2,0,0
OG0003998.iq.fa,39,40,253,140,293,0.26697976878612717,346,0,2,0,0,1
OG0007286.iq.fa,25,32,274,102,589,0.5721865264797508,642,0,2,3,0,2
OG0000796.iq.fa,40,94,279,99,482,0.5038736253353993,563,1,0,9,0,26
OG0007934.iq.fa,28,28,195,103,242,0.25556762629005975,263,0,0,0,0,0
OG0006149.iq.fa,31,32,200,111,461,0.5660927331887202,461,0,2,0,0,1
OG0006419.iq.fa,24,39,219,100,713,0.7444563983025522,858,0,2,2,0,4
OG0001302.iq.fa,46,68,560,102,1131,0.6012572169692912,1406,0,5,4,0,8
OG0003837.iq.fa,30,35,286,103,437,0.38095238095238093,462,0,2,3,0,0
OG0003074.iq.fa,31,55,276,102,685,0.6035998434850659,697,0,3,2,0,5
OG0003807.iq.fa,40,48,308,104,424,0.36188750862663904,483,0,2,4,0,2
OG0001796.iq.fa,37,88,210,100,1291,0.84847393240765,1388,0,0,5,0,26
OG0004521.iq.fa,28,36,307,99,474,0.35983796296296294,480,1,2,4,0,1
OG0006657.iq.fa,28,38,290,103,733,0.6542293233082707,840,0,2,1,0,2
OG0006939.iq.fa,31,35,186,102,261,0.3514880952380952,288,0,2,3,0,1
OG0001836.iq.fa,38,72,306,101,863,0.6944582917912928,1003,0,2,2,0,8
OG0002893.iq.fa,38,59,406,102,993,0.5914675651759581,996,0,5,4,0,8
OG0001296.iq.fa,36,86,320,99,1134,0.7428982044869162,1246,2,3,4,0,8
OG0003421.iq.fa,31,40,394,107,1315,0.7073202372127502,1349,0,4,3,0,3
OG0004249.iq.fa,39,45,322,111,699,0.5729442970822282,754,0,2,0,0,4
OG0003759.iq.fa,43,57,206,100,284,0.37575757575757573,330,0,2,0,0,10
OG0004178.iq.fa,32,33,240,124,266,0.1591438864166137,286,0,0,1,0,0
OG0000484.iq.fa,44,167,219,100,559,0.6823232148419923,692,0,41,14,0,28
OG0002233.iq.fa,41,57,443,101,839,0.48765845248960554,865,0,5,8,0,4
OG0003388.iq.fa,33,49,297,100,646,0.578481817656241,706,0,2,2,0,4
OG0003171.iq.fa,33,60,318,99,1122,0.7200644405389572,1138,2,2,2,0,3
OG0004428.iq.fa,38,47,264,99,834,0.7234931857088863,957,1,2,0,0,4
OG0009707.iq.fa,21,21,179,127,225,0.28055077452667815,249,0,2,0,0,0
OG0004698.iq.fa,29,49,247,102,660,0.6861177931248545,789,0,3,4,0,3
OG0002763.iq.fa,38,57,527,99,1298,0.6024140985470459,1327,1,2,5,0,7
OG0008507.iq.fa,23,27,295,103,403,0.2962962962962963,420,0,2,0,0,0
OG0007939.iq.fa,23,34,161,107,261,0.5843693147362038,388,0,0,2,0,5
OG0005905.iq.fa,31,43,291,101,2170,0.8697217811815738,2241,0,2,0,0,4
OG0008057.iq.fa,22,30,188,99,959,0.8268195718654434,1090,1,2,0,0,6
OG0007042.iq.fa,31,32,166,101,206,0.2990506329113924,237,0,2,0,0,0
OG0001309.iq.fa,40,72,269,99,419,0.4175665946724262,463,1,0,5,0,20
OG0002388.iq.fa,41,66,432,101,1057,0.6443191155598715,1217,0,4,7,0,6
OG0005698.iq.fa,40,40,185,118,262,0.43325688073394497,327,0,2,0,0,0
OG0006650.iq.fa,25,31,282,100,778,0.6702969550798915,856,0,3,1,0,1
OG0007512.iq.fa,21,35,203,103,504,0.6678920428106095,614,0,0,1,0,10
OG0005249.iq.fa,37,39,189,111,330,0.4703480876665234,358,0,4,0,0,0
OG0000302.iq.fa,42,186,267,99,537,0.5500406614258607,595,4,12,21,0,30
OG0006300.iq.fa,32,40,245,105,531,0.5584234234234234,555,0,2,2,0,4
OG0001659.iq.fa,40,87,329,100,1112,0.7280926368498919,1212,0,2,4,0,9
OG0002759.iq.fa,43,57,509,104,767,0.559551994172282,1156,0,4,0,0,5
OG0007981.iq.fa,24,26,184,100,240,0.24693877551020407,245,0,2,0,0,2
OG0002601.iq.fa,37,46,469,104,749,0.3961942550575612,778,0,4,3,0,1
OG0005358.iq.fa,22,36,190,101,223,0.20051353874883288,238,0,0,0,0,14
OG0005608.iq.fa,33,34,181,102,225,0.3746450304259635,290,0,2,1,0,0
OG0000840.iq.fa,42,44,171,99,229,0.49727538543328015,342,1,3,0,0,1
OG0007513.iq.fa,25,37,327,101,1898,0.8276849030273687,1898,0,2,2,0,4
OG0002375.iq.fa,40,55,254,102,449,0.5063371579876434,515,0,2,3,0,5
OG0005665.iq.fa,25,41,299,104,3420,0.9161679095829527,3578,0,2,4,0,5
OG0000497.iq.fa,41,129,513,100,4744,0.9067514790066932,5506,0,12,9,0,17
OG0010181.iq.fa,24,25,194,100,259,0.3465771812080537,298,0,0,1,0,0
OG0007187.iq.fa,23,32,358,106,708,0.5050862068965517,725,0,2,2,0,3
OG0001954.iq.fa,38,79,199,101,273,0.4059297769740808,336,0,3,3,0,12
OG0002330.iq.fa,38,49,363,101,661,0.4725570925031842,689,0,3,3,0,5
OG0000805.iq.fa,44,74,409,102,741,0.6113262218575312,1054,0,0,7,0,13
OG0000009.iq.fa,48,559,308,99,2809,0.9014420935030397,3132,2,105,52,0,44
OG0005620.iq.fa,41,42,227,125,272,0.17454545454545456,275,0,2,0,0,1
OG0006513.iq.fa,31,36,188,102,228,0.22925170068027212,245,0,2,2,0,1
OG0003375.iq.fa,23,71,191,100,1402,0.8944050617168796,1812,0,16,1,0,11
OG0001840.iq.fa,46,53,252,99,334,0.3040178803472114,363,1,4,0,0,2
OG0001003.iq.fa,33,100,341,100,1684,0.8491817779743477,2261,0,6,11,0,23
OG0004665.iq.fa,31,37,265,105,763,0.736426218091233,1009,0,3,1,0,2
OG0000129.iq.fa,42,58,552,105,1107,0.6067370229476009,1405,0,4,4,0,6
OG0005797.iq.fa,29,33,233,100,328,0.34172230782400276,354,0,2,0,0,3
OG0006981.iq.fa,29,30,187,107,234,0.24583333333333332,248,0,2,0,0,1
OG0004185.iq.fa,31,36,252,105,421,0.5347990979909799,542,0,2,0,0,3
OG0000479.iq.fa,40,104,397,99,1835,0.8425318733605808,2522,4,8,7,0,16
OG0005867.iq.fa,30,34,271,116,330,0.31567639650318563,397,0,2,2,0,0
OG0001805.iq.fa,31,88,234,102,1456,0.8824998861929257,1997,0,14,5,0,20
OG0003330.iq.fa,27,57,220,101,760,0.7352013126341033,834,0,4,7,0,9
OG0006556.iq.fa,26,38,112,99,233,0.6644736842105263,336,13,4,0,0,4
OG0004620.iq.fa,25,51,146,99,338,0.7316423817233315,545,3,6,2,0,11
OG0001046.iq.fa,39,59,272,100,906,0.8188932868725826,1503,0,2,8,0,9
OG0001497.iq.fa,38,49,261,99,532,0.5542189618607238,587,1,3,4,0,2
OG0004253.iq.fa,41,47,282,102,416,0.4318678025600411,497,0,3,2,0,2
OG0002118.iq.fa,44,69,377,101,569,0.434977870346264,668,0,3,3,0,14
OG0005441.iq.fa,37,42,249,99,585,0.6101329767476413,641,1,2,3,0,1
OG0003089.iq.fa,32,58,242,99,652,0.6485257371314342,690,1,4,7,0,8
OG0004703.iq.fa,36,49,275,100,1076,0.7528100188862608,1113,0,3,3,0,3
OG0002448.iq.fa,38,47,271,101,412,0.38423312587446323,441,0,2,1,0,5
OG0004148.iq.fa,37,42,190,100,335,0.5877301244471871,463,0,2,1,0,2
OG0005111.iq.fa,39,42,282,116,338,0.2320134575569358,368,0,2,1,0,0
OG0008092.iq.fa,25,26,200,99,322,0.4405887408680705,358,1,2,1,0,0
OG0008443.iq.fa,23,29,228,99,666,0.7501505797319681,916,1,2,0,0,2
OG0003965.iq.fa,40,43,197,100,271,0.4169533507637264,338,0,2,0,0,1
OG0002087.iq.fa,38,71,354,102,844,0.6520615350592268,1019,0,5,3,0,9
OG0008894.iq.fa,21,28,342,109,1643,0.8215029374581692,1921,0,2,3,0,0
OG0000630.iq.fa,41,111,391,100,724,0.5432495432495432,858,0,3,10,0,29
OG0003695.iq.fa,33,49,325,99,666,0.5270823445657332,688,1,2,4,0,4
OG0007369.iq.fa,21,26,252,106,718,0.6686546042656424,761,0,2,0,0,2
OG0005148.iq.fa,22,27,349,107,511,0.32430689877498386,517,0,0,2,0,2
OG0001022.iq.fa,37,51,455,100,832,0.5130090497737556,936,0,3,4,0,6
OG0008406.iq.fa,28,29,167,103,285,0.5706054427798954,389,0,2,0,0,0
OG0000360.iq.fa,40,66,359,99,838,0.7426630198836502,1396,2,4,2,0,4
OG0002089.iq.fa,31,58,263,100,958,0.8036670097786928,1340,0,0,1,0,9
OG0007639.iq.fa,26,29,137,115,150,0.11434927697441602,155,0,2,1,0,0
OG0001572.iq.fa,37,85,324,99,1234,0.7745274931624281,1441,2,5,8,0,10
OG0004778.iq.fa,27,44,215,101,567,0.6598089903777108,633,0,4,5,0,1
OG0005003.iq.fa,29,41,477,99,2394,0.8034521884947132,2429,1,4,1,0,6
OG0004611.iq.fa,32,45,735,100,11931,0.9386124100051956,11976,0,0,2,0,5
OG0001918.iq.fa,33,47,278,99,584,0.5725397914828251,651,1,2,5,0,3
OG0005553.iq.fa,22,30,249,112,569,0.5981779206859593,622,0,2,0,0,2
OG0004341.iq.fa,32,46,232,99,376,0.5286180439192169,493,1,2,2,0,5
OG0003877.iq.fa,24,37,262,99,566,0.5746753246753247,616,1,0,3,0,2
OG0005778.iq.fa,25,42,278,101,1037,0.8178813110050831,1527,0,0,0,0,7
OG0008236.iq.fa,25,27,188,100,257,0.31386861313868614,274,0,2,2,0,0
OG0000918.iq.fa,23,68,240,100,450,0.5916500498504487,590,0,9,3,0,13
OG0001460.iq.fa,36,87,344,102,772,0.6409574149317416,959,0,0,7,0,23
OG0000046.iq.fa,47,334,243,94,370,0.5690954374436967,565,2,58,34,0,43
OG0003787.iq.fa,36,50,318,103,612,0.6113414634146341,820,0,4,4,0,7
OG0008273.iq.fa,25,31,168,101,246,0.42090677308502383,291,0,2,5,0,0
OG0001130.iq.fa,24,35,212,99,336,0.5340852130325815,456,1,8,0,0,6
OG0002195.iq.fa,44,64,306,104,487,0.43516919889502764,543,0,5,5,0,8
OG0000722.iq.fa,43,53,418,102,1060,0.635881870385562,1150,0,4,1,0,5
OG0004108.iq.fa,25,48,231,101,693,0.6924312943262412,752,0,38,0,0,0
OG0002992.iq.fa,36,40,236,109,295,0.424330900243309,411,0,0,1,0,2
OG0002243.iq.fa,42,63,385,99,636,0.4441237774571108,693,1,3,3,0,7
OG0003451.iq.fa,39,60,323,99,778,0.7012784966112138,1082,2,4,7,0,5
OG0007366.iq.fa,21,28,248,102,501,0.5508912425729786,553,0,0,1,0,5
OG0002500.iq.fa,36,73,275,99,787,0.7066623828022315,938,1,0,9,0,13
OG0005853.iq.fa,24,31,190,100,453,0.6938849479625123,623,0,2,0,0,3
OG0004458.iq.fa,44,50,149,100,166,0.13387283236994219,173,0,3,0,0,2
OG0002713.iq.fa,43,50,375,100,477,0.30022388059701494,536,0,4,1,0,4
OG0010360.iq.fa,22,22,241,110,593,0.6096343075341459,619,0,2,0,0,0
OG0000676.iq.fa,32,120,169,99,1003,0.8794243070362473,1407,7,16,11,0,18
OG0005010.iq.fa,27,48,159,99,290,0.49498945147679324,316,1,2,2,0,11
OG0003101.iq.fa,25,51,215,99,888,0.8244707158697491,1229,1,0,0,0,15
OG0002194.iq.fa,41,56,367,104,601,0.42142857142857143,635,0,2,8,0,3
OG0005816.iq.fa,28,39,316,99,613,0.5477055133707495,699,1,2,0,0,2
OG0002545.iq.fa,29,64,165,99,1001,0.8441774764150943,1060,4,3,4,0,16
OG0007323.iq.fa,21,32,293,102,595,0.5378444881889763,635,0,3,5,0,1
OG0008989.iq.fa,22,24,285,99,700,0.6386776510350655,789,1,2,0,0,0
OG0005055.iq.fa,35,39,228,100,339,0.35207379966586766,353,0,3,1,0,1
OG0000633.iq.fa,47,63,286,103,994,0.7446157767299605,1121,0,4,2,0,8
OG0006620.iq.fa,27,38,268,102,707,0.6234476641040805,712,0,2,2,0,0
OG0004853.iq.fa,40,43,142,114,156,0.2275025278058645,184,0,4,0,0,1
OG0003500.iq.fa,41,48,287,104,346,0.20208333333333334,360,0,2,1,0,4
OG0006366.iq.fa,27,36,198,102,300,0.4173183447376996,341,0,2,1,0,4
OG0004010.iq.fa,27,50,291,100,1380,0.823956574185766,1658,0,0,2,0,7
OG0000272.iq.fa,46,191,174,100,263,0.4456245325355273,315,0,9,5,0,37
OG0007032.iq.fa,25,29,119,100,151,0.3890362511052166,195,0,2,0,0,2
OG0001379.iq.fa,43,72,378,103,699,0.5496597965385124,841,0,2,6,0,12
OG0001676.iq.fa,40,84,318,99,1357,0.8104657091867086,1681,1,0,7,0,19
OG0006370.iq.fa,37,40,182,99,228,0.39435215946843855,301,1,2,1,0,1
OG0007562.iq.fa,22,26,368,103,568,0.4104,625,0,0,1,0,2
OG0003992.iq.fa,31,50,386,105,1502,0.8489001956947162,2555,0,0,5,0,7
OG0006323.iq.fa,24,38,302,100,762,0.6501673258290235,865,0,4,2,0,6
OG0003545.iq.fa,26,46,338,100,858,0.7065970914023058,1154,0,0,2,0,6
OG0008577.iq.fa,21,29,189,99,468,0.7050406154177201,641,1,2,1,0,1
OG0001633.iq.fa,29,32,276,114,502,0.5333579258010118,593,0,2,0,0,2
OG0004055.iq.fa,41,50,303,99,504,0.44721311475409836,549,1,2,2,0,2
OG0004484.iq.fa,36,42,163,106,248,0.4467312348668281,295,0,3,0,0,4
OG0001629.iq.fa,37,76,292,100,869,0.7901353599516031,1392,0,0,2,0,17
OG0003194.iq.fa,33,62,272,101,767,0.6648173099786003,814,0,2,8,0,10
OG0004479.iq.fa,33,42,315,100,889,0.6678709418435446,949,0,2,4,0,0
OG0003169.iq.fa,33,37,258,102,316,0.21053065260382334,328,0,3,1,0,3
OG0002981.iq.fa,31,69,249,100,861,0.7291853530346661,921,0,6,4,0,9
OG0001924.iq.fa,23,70,126,99,348,0.7558190843905129,518,5,5,4,0,13
OG0003063.iq.fa,38,38,262,126,385,0.4460359760159893,474,0,2,0,0,0
OG0002671.iq.fa,41,61,193,100,236,0.25079425594103444,258,0,3,2,0,13
OG0002321.iq.fa,30,60,359,100,809,0.6377475662974152,993,0,7,7,0,8
OG0001384.iq.fa,40,50,279,101,694,0.7458780709736124,1099,0,0,2,0,7
OG0009938.iq.fa,23,24,234,99,442,0.472940074906367,445,1,2,0,0,0
OG0003533.iq.fa,33,37,249,103,789,0.698660059335572,829,0,4,0,0,2
OG0008145.iq.fa,27,27,140,104,182,0.3425491218918449,213,0,2,0,0,0
OG0008137.iq.fa,29,30,198,107,254,0.2297157622739018,258,0,2,0,0,1
OG0005817.iq.fa,26,32,281,100,590,0.5390752864157119,611,0,2,3,0,0
OG0010709.iq.fa,22,22,117,101,139,0.2774971941638608,162,0,2,0,0,0
OG0005479.iq.fa,27,27,291,132,308,0.11144986449864498,328,0,0,0,0,0
OG0008415.iq.fa,22,24,293,101,1180,0.7656,1250,0,2,0,0,0
OG0002169.iq.fa,30,84,254,100,1316,0.8208672631614222,1421,0,24,5,0,16
OG0006742.iq.fa,29,38,234,100,360,0.4194893173527879,404,0,0,1,0,4
OG0005431.iq.fa,32,39,223,101,392,0.46079524340393907,414,0,3,2,0,1
OG0005311.iq.fa,26,43,205,99,611,0.7550239764947196,839,2,2,2,0,6
OG0007824.iq.fa,23,30,305,100,639,0.5319018404907976,652,0,2,3,0,3
OG0004223.iq.fa,34,37,244,118,299,0.20226108461402578,306,0,2,2,0,0
OG0002168.iq.fa,24,47,304,99,965,0.8324526537292495,1820,1,2,0,0,12
OG0007067.iq.fa,25,28,235,100,489,0.5870927318295739,570,0,2,1,0,0
OG0005161.iq.fa,26,43,236,100,737,0.7152916093920947,829,0,3,1,0,7
OG0004773.iq.fa,32,44,235,99,382,0.41299185888738127,402,1,3,0,0,1
OG0002438.iq.fa,42,46,235,115,264,0.24937690390473552,314,0,2,1,0,2
OG0000596.iq.fa,37,148,225,90,451,0.6903695304658166,727,3,34,6,0,26
OG0004883.iq.fa,27,48,234,99,918,0.8472493489583334,1536,1,8,3,0,8
OG0002644.iq.fa,33,46,208,114,273,0.3634676564156946,328,0,0,3,0,5
OG0005785.iq.fa,28,44,174,99,263,0.5038202538202539,351,1,2,3,0,7
OG0007319.iq.fa,37,37,217,100,249,0.21200548374461417,276,0,2,0,0,0
OG0001052.iq.fa,43,71,894,99,4249,0.8077711593145197,4651,2,0,6,0,11
OG0000532.iq.fa,46,95,245,100,381,0.4855978859282096,478,0,5,3,0,8
OG0007649.iq.fa,24,31,260,100,486,0.5254715318173806,549,0,2,2,0,0
OG0006824.iq.fa,23,36,200,100,844,0.809305027460921,1052,0,2,5,0,2
OG0004311.iq.fa,41,48,116,99,194,0.6506024096385542,332,1,3,2,0,4
OG0001502.iq.fa,28,72,179,99,578,0.7331555886243386,672,2,0,9,0,16
OG0006067.iq.fa,26,39,328,100,841,0.6729877147372177,1006,0,0,4,0,5
OG0000640.iq.fa,40,120,240,99,489,0.6442516001969473,677,1,11,8,0,26
OG0004785.iq.fa,33,47,317,102,675,0.5509977160716433,708,0,2,8,0,3
OG0001532.iq.fa,45,87,426,99,985,0.6321244550138724,1160,1,6,12,0,7
OG0003644.iq.fa,29,47,295,99,1047,0.7560037918685486,1212,1,0,3,0,10
OG0003709.iq.fa,29,41,285,99,824,0.7189486054152577,1017,1,4,2,0,7
OG0003259.iq.fa,32,63,268,99,1594,0.8396169958108917,1671,2,2,4,0,6
OG0005603.iq.fa,38,45,313,99,556,0.5693223443223443,728,1,2,2,0,0
OG0008308.iq.fa,21,30,206,99,882,0.7828070175438596,950,1,2,2,0,4
OG0005297.iq.fa,29,33,235,99,452,0.5183184302036761,488,1,3,0,0,0
OG0000020.iq.fa,35,367,177,99,733,0.8469514441886281,1161,6,330,8,0,5
OG0000310.iq.fa,38,122,333,100,485,0.3912737824578198,548,0,3,5,0,26
OG0000863.iq.fa,42,53,247,99,359,0.4202200521408687,427,1,2,0,0,7
OG0002356.iq.fa,40,75,122,99,145,0.3375135135135135,185,2,0,5,0,17
OG0004603.iq.fa,36,49,398,112,751,0.5933376414917346,979,0,3,5,0,4
OG0003696.iq.fa,31,37,371,101,558,0.42898128898128896,650,0,0,2,0,2
OG0006578.iq.fa,27,36,220,102,385,0.5233285233285233,462,0,3,1,0,4
OG0006028.iq.fa,31,37,251,100,781,0.6883016845842125,807,0,4,1,0,4
OG0002084.iq.fa,47,70,439,99,802,0.5462479728733599,969,1,4,1,0,7
OG0003356.iq.fa,30,38,214,102,338,0.5223976608187134,450,0,0,0,0,6
OG0003966.iq.fa,33,47,270,100,559,0.5817469204927211,646,0,6,4,0,4
OG0004297.iq.fa,45,47,310,101,373,0.26721196306704137,424,0,3,0,0,0
OG0009425.iq.fa,25,25,164,118,181,0.09802197802197803,182,0,0,0,0,0
OG0001020.iq.fa,37,72,463,100,897,0.5944784382284383,1144,0,0,14,0,8
OG0001957.iq.fa,38,65,329,99,1660,0.8317430400125653,1959,2,5,6,0,8
OG0006689.iq.fa,21,25,403,108,545,0.30383419689119173,579,0,0,1,0,2
OG0004549.iq.fa,30,42,346,99,986,0.7146782868134888,1213,1,3,4,0,0
OG0001399.iq.fa,32,59,156,100,208,0.3765953136606118,251,0,3,2,0,18
OG0003010.iq.fa,33,68,248,102,1123,0.812976169383416,1328,0,4,5,0,13
OG0001748.iq.fa,37,51,346,101,677,0.5992972911708035,865,0,4,6,0,1
OG0004019.iq.fa,35,44,229,101,393,0.5988021577026813,573,0,2,3,0,6
OG0003540.iq.fa,39,48,288,100,468,0.4136178861788618,492,0,2,7,0,0
OG0006258.iq.fa,28,36,250,100,1291,0.8104203521186084,1319,0,2,2,0,3
OG0008136.iq.fa,26,30,218,100,922,0.7790148448043185,988,0,0,1,0,3
OG0005864.iq.fa,30,35,205,101,309,0.3518702118071203,317,0,2,2,0,1
OG0005928.iq.fa,32,35,215,102,246,0.23826350328117113,283,0,2,0,0,1
OG0009724.iq.fa,21,22,246,101,364,0.3543307086614173,381,0,2,0,0,1
OG0009274.iq.fa,24,25,172,100,202,0.1877358490566038,212,0,0,1,0,0
OG0008425.iq.fa,24,29,189,101,313,0.5299590303857972,404,0,2,4,0,0
OG0002352.iq.fa,38,76,433,102,3050,0.8601241983100886,3102,0,2,7,0,12
OG0006261.iq.fa,31,31,166,103,223,0.4675873441203751,313,0,4,0,0,0
OG0000748.iq.fa,38,74,342,99,900,0.6871917537975932,1096,1,4,3,0,8
OG0007473.iq.fa,28,29,177,101,239,0.3420178799489144,270,0,2,0,0,0
OG0007258.iq.fa,22,29,235,104,634,0.634941817017188,646,0,2,1,0,1
OG0001738.iq.fa,32,65,253,99,1577,0.8571354279523293,1775,2,2,3,0,9
OG0006731.iq.fa,29,34,225,105,296,0.2866716306775875,316,0,2,3,0,1
OG0004186.iq.fa,26,40,300,100,924,0.7070243902439024,1025,0,0,3,0,5
OG0005794.iq.fa,24,39,418,102,1627,0.7534923802612482,1696,0,2,1,0,3
OG0007123.iq.fa,24,31,272,105,651,0.6717518729862971,831,0,2,0,0,3
OG0002012.iq.fa,46,72,402,101,1033,0.7409077892325315,1552,0,4,4,0,9
OG0007674.iq.fa,23,23,208,99,469,0.5883714947260098,507,1,2,0,0,0
OG0000399.iq.fa,37,175,304,99,705,0.6250781936390792,813,3,0,9,0,29
OG0009829.iq.fa,23,26,275,101,830,0.800284075084944,1381,0,3,0,0,1
OG0002851.iq.fa,27,35,351,99,963,0.6532582688247713,1015,1,2,4,0,1
OG0005502.iq.fa,27,31,276,107,421,0.4796792418443594,531,0,3,0,0,1
OG0000487.iq.fa,34,157,125,99,426,0.815622348015033,683,9,12,3,0,20
OG0005769.iq.fa,28,42,225,99,599,0.6770854683336749,697,3,4,2,0,4
OG0001295.iq.fa,38,83,249,100,348,0.39181543693020254,411,0,0,12,0,24
OG0005239.iq.fa,27,39,235,99,434,0.4941674920215693,466,1,3,2,0,2
